,delA,Quantity_Returned_Y,Incremental_Y,Price_Y,Slippage_Y,Quantity_Returned_B,Incremental_B,Price_B,Slippage_B,Quantity__Returned_CPMM,Incremental_CPMM,Price_CPMM,Slippage_CPMM
0,0.0,8.319985646226518e-14,0.5975193619123859,0.0,-100.0,7.019902700320575e-14,1.0020040321613364,0.0,-100.0,1.6431300764415158e-15,1.010101010101023,0.0,-100.0
1,1.0,0.5917177465420421,0.591717746541959,1.689994944116399,0.0,0.9980039681587869,0.9980039681587167,1.0020000239527058,0.0,0.9900990099009865,0.9900990099009849,1.0100000000000036,0.0
2,2.0,1.1777228478178865,0.5860051012758444,1.698192408940396,0.48505854130129755,1.9920314930378267,0.9940275248790398,1.0040001912570276,0.199617490669457,1.9607843137254815,0.9706853038244949,1.0200000000000045,0.9900990099010798
3,3.0,1.758102290199726,0.5803794423818396,1.706385354665109,0.9698496794781519,2.9821054459515985,0.9900739529137719,1.006000644300722,0.3992634982416865,2.912621359223305,0.9518370454978236,1.0299999999999985,1.9801980198014713
4,4.0,2.332941136021763,0.574838845822037,1.7145739076901791,1.4543808938216163,3.968247966655839,0.9861425207042402,1.0080015245042562,0.5989521365354467,3.8461538461538445,0.9335324869305395,1.0400000000000005,2.970297029702662
5,5.0,2.902322580985044,0.5693814449632808,1.7227581912355887,1.9386594754766895,4.950480480350044,0.9822325136942052,1.0100029724077317,0.7986974315085993,4.7619047619047565,0.915750915750912,1.0500000000000012,3.9603960396036975
6,6.0,3.466328009375829,0.5640054283907849,1.7309383254472799,2.422692533692028,5.9288237138551345,0.9783432335050906,1.0120051277589066,0.998513330042905,5.660377358490572,0.8984725965858154,1.059999999999999,4.950495049504466
7,7.0,4.025037047202578,0.5587090378267492,1.739114427497018,2.906487001728908,6.903297711014644,0.9744739971595093,1.0140081295974042,1.1984137083478785,6.542056074766356,0.8816787162757844,1.0699999999999998,5.940594059405546
8,8.0,4.578527613344985,0.5534905661424068,1.7472866116789352,3.390049642573967,7.873921847341719,0.9706241363270749,1.0160121163382954,1.3984123803025827,7.407407407407404,0.8653513326410476,1.0800000000000005,6.930693069306604
9,9.0,5.126875968808247,0.5483483554632622,1.755454989501544,3.873387054383781,8.840714843949653,0.9667929966079347,1.0180172258535582,1.5985231055851257,8.256880733944946,0.8494733265375425,1.090000000000001,7.920792079207639
10,10.0,5.670156764165837,0.5432807953575898,1.7636196697766515,4.3565056757460585,9.803694780790083,0.9629799368404299,1.0200235955524206,1.7987595976909354,9.090909090909078,0.8340283569641311,1.1000000000000016,8.910891089108697
11,11.0,6.2084430852762775,0.5382863211104407,1.7717807587037735,4.8394117906746414,10.762879109225661,0.9591843284355779,1.0220313624605413,1.9991355318351722,9.909909909909908,0.8190008190008307,1.11,9.900990099009533
12,12.0,6.741806497345742,0.5333634120694644,1.7799383599521013,5.3221115334595614,11.718284663963844,0.9554055547381832,1.024040663297973,2.199664552733349,10.714285714285724,0.804375804375816,1.119999999999999,10.89108910891039
13,13.0,7.270317087412771,0.5285105900670288,1.7880925747388834,5.804610893304996,12.66992767437518,0.9516430104113347,1.0260516345560826,2.4003602822779913,11.504424778761068,0.7901390644753441,1.1299999999999994,11.881188118811426
14,14.0,7.794043505324387,0.5237264179116163,1.7962435019045127,6.286915718772446,13.617823775214896,0.9478961008397171,1.0280644125738125,2.601236327149725,12.280701754385966,0.7762769756248975,1.14,12.87128712871246
15,15.0,8.313053003265667,0.5190094979412798,1.8043912379853058,6.769031722087071,14.561988016770886,0.9441642415559901,1.0300791336131208,2.80230628634599,13.043478260869563,0.762776506483597,1.1500000000000001,13.861386138613474
16,16.0,8.827411473910965,0.5143584706452984,1.8125358772826339,7.25096448322835,15.50243487445615,0.9404468576852629,1.0320959339338174,3.003583758649908,13.793103448275854,0.7496251874062914,1.1600000000000006,14.85148514851451
17,17.0,9.33718348724813,0.5097720133371642,1.8206775119303422,7.732719453919401,16.439178257861467,0.936743383405318,1.0341149498680289,3.205082350061783,14.529914529914532,0.7368110816386775,1.17,15.841584158415433
18,18.0,9.84243232613867,0.505248838890541,1.8288162319589616,8.214301961426518,17.372231519287716,0.9330532614262488,1.0361363178941805,3.40681568118264,15.254237288135606,0.7243227582210743,1.179999999999999,16.831683168316335
19,19.0,10.343220020663361,0.500787694524691,1.8369521253577121,8.695717212228015,18.30160746176827,0.9293759424805543,1.0381601747109186,3.608797394591634,15.966386554621844,0.7121492664862377,1.1900000000000004,17.82178217821744
20,20.0,10.839607381303885,0.496387360640524,1.8450852781343285,9.176970295554177,19.227318346602583,0.925710884834313,1.0401866573106358,3.8110411621838702,16.66666666666667,0.7002801120448279,1.1999999999999997,18.811881188118363
21,21.0,11.331654031010277,0.492046649706392,1.8532157743725024,9.658066186786263,20.149375900403005,0.9220575538004212,1.0422159030533538,4.01356069254406,17.355371900826448,0.6887052341597766,1.21,19.801980198019375
22,22.0,11.819418436198218,0.4877644051879404,1.8613436962873466,10.139009750738403,21.067791321678055,0.9184154212750499,1.0442480497403985,4.216369738299219,18.032786885245898,0.6774149844194497,1.2200000000000002,20.792079207920388
23,23.0,12.302957936721114,0.4835395005228964,1.869469124278724,10.619805744813139,21.982575286954855,0.9147839652768006,1.0462832356884462,4.419482103508465,18.699186991869926,0.6664001066240282,1.2299999999999995,21.78217821782131
24,24.0,12.782328774856287,0.4793708381351731,1.8775921369828663,11.10045882205588,22.893737956452547,0.911162669497692,1.0483215998039173,4.622911651087724,19.354838709677423,0.6556517178074976,1.2399999999999998,22.772277227722327
25,25.0,13.257586123348243,0.4752573484919562,1.8857128113218076,11.580973534079897,23.801288979318528,0.9075510228659809,1.050363281657689,4.826672310265945,20.0,0.6451612903225765,1.25,23.762376237623318
26,26.0,13.728784112541591,0.47119798919334777,1.8938312225514817,12.061354333912334,24.70523749842759,0.9039485191090613,1.052408421560603,5.030778084120735,20.63492063492063,0.6349206349206291,1.2600000000000005,24.75247524752435
27,27.0,14.195975856644505,0.4671917441029141,1.9019474443077824,12.541605578719706,25.605592154761812,0.9003546563342226,1.0544571606393751,5.235243057154393,21.25984251968503,0.6249218847644009,1.2700000000000005,25.742574257425343
28,28.0,14.65921347915285,0.46323762250834477,1.910061548651252,13.021731532452186,26.502361091365426,0.896768936603614,1.0565096409135604,5.440081402974828,21.875,0.61515748031497,1.28,26.73267326732629
29,29.0,15.118548137471194,0.45933465831834397,1.9181736061099508,13.501736368380278,27.395551956891325,0.8931908655258987,1.0585660053731853,5.645307392043475,22.480620155038757,0.605620155038757,1.2900000000000003,27.722772277227303
30,30.0,15.574030046756674,0.4554819092854796,1.926283685721254,13.981624171567963,28.285171908730657,0.8896199518393324,1.0606263980577058,5.850935399555146,23.07692307692308,0.5963029218843232,1.2999999999999998,28.71287128712825
31,31.0,16.02570850302098,0.4516784562643057,1.9343918550718828,14.461398941241498,29.17122761574346,0.8860557070128046,1.0626909641358242,6.05697991340397,23.66412213740458,0.587199060481499,1.31,29.70297029702924
32,32.0,16.473631905516267,0.44792340249528806,1.9424981803365815,14.941064593077936,30.053725260577306,0.882497644833844,1.0647598499869066,6.26345554230876,24.242424242424242,0.5783021050196631,1.32,30.693069306930234
33,33.0,16.91784777842898,0.4442158729127108,1.9506027263158434,15.420624961437458,30.932670541591925,0.8789452810146194,1.0668332032835106,6.470377024049334,24.81203007518798,0.5696058327637381,1.3299999999999994,31.683168316831157
34,34.0,17.358402791914212,0.44055501348523407,1.9587055564719167,15.900083801493903,31.808068674375217,0.8753981327832925,1.0689111730757366,6.677759233884895,25.37313432835821,0.5611042531702282,1.34,32.673267326732216
35,35.0,17.795342782488497,0.43693999057428456,1.9668067329639607,16.37944479131508,32.67992439286236,0.8718557184871436,1.07099390987711,6.885617193124993,25.925925925925924,0.5527915975677153,1.35,33.6633663366332
36,36.0,18.22871277280876,0.43336999032026213,1.9749063166818972,16.858711533865666,33.5482419500505,0.8683175571881421,1.0730815657523838,7.093966077892322,26.470588235294112,0.5446623093681886,1.3600000000000003,34.65346534653422
37,37.0,18.65855699085883,0.42984421805007145,1.9830043672791513,17.337887558944743,34.41302511830975,0.864783168259244,1.0751742944073182,7.302821228082745,27.007299270072988,0.5367110347788753,1.3700000000000003,35.643564356435185
38,38.0,19.084918888564218,0.42636189770538735,1.9911009432044167,17.816976325065205,35.274277189288384,0.8612520709786367,1.0772722512805826,7.51219815653712,27.536231884057973,0.5289326139849848,1.38,36.63366336633614
39,39.0,19.50784115985721,0.4229222712929932,1.9991961017323283,18.295981221268853,36.13200097340739,0.8577237841190097,1.079375593637989,7.722112558445926,28.05755395683454,0.5213220727765666,1.3899999999999997,37.6237623762371
40,40.0,19.927365758211867,0.4195245983546556,2.0072898989931174,18.77490556888106,36.98619879893948,0.8541978255320899,1.081484480669231,7.932580321003746,28.571428571428566,0.5138746145940267,1.4000000000000004,38.61386138613816
41,41.0,20.34353391366686,0.41616815545499364,2.0153823900013776,19.25375262321303,37.83687251067101,0.850673711731524,1.0835990735871974,8.143617533320846,29.078014184397155,0.5065856129685891,1.4100000000000004,39.60396039603915
42,42.0,20.75638614935361,0.4128522356867492,2.0234736286840547,19.732525575217764,38.6840234681344,0.8471509574633913,1.0857195357302247,8.355240496628014,29.577464788732392,0.49945060433523736,1.4200000000000002,40.59405940594012
43,43.0,21.165962297551374,0.40957614819776467,2.0315636679072484,20.21122755307625,39.52765254340938,0.8436290752749827,1.087846032667315,8.567465734777379,30.069930069930066,0.4924652811976742,1.4300000000000002,41.58415841584111
44,44.0,21.572301515280177,0.406339217728803,2.0396525595024597,20.689861623750396,40.36776011848135,0.8401075750719684,1.0899787323066192,8.780310005069026,30.55555555555556,0.48562548562549424,1.4399999999999997,42.57425742574203
45,45.0,21.97544229945128,0.40314078417110366,2.0477403542919195,21.16843079448174,41.204346082148575,0.8365859636672255,1.092117805007367,8.993790309421668,31.03448275862068,0.47892720306511904,1.4500000000000004,43.56435643564309
46,46.0,22.375422501589842,0.3999802021385612,2.055827102113114,21.646938014242846,42.03740982646619,0.833063744317613,1.094263423695506,9.207923905913496,31.5068493150685,0.47236655644782033,1.4599999999999997,44.554455445544015
47,47.0,22.772279342143772,0.3968568405539301,2.0639128518425878,22.125386175145568,42.86695024271866,0.8295404162524704,1.0964157639831953,9.422728320707696,31.97278911564626,0.4659398005777611,1.47,45.54455445544503
48,48.0,23.166049424392508,0.3937700822487358,2.071997651419097,22.60377811381118,43.69296571690158,0.826015474182924,1.0985750042925637,9.63822136040351,32.432432432432435,0.459643316786174,1.48,46.53465346534602
49,49.0,23.55676874797134,0.390719323578832,2.0800815478659302,23.082116612691106,44.51545412470528,0.8224884078036965,1.1007413259838201,9.854421124821734,32.88590604026846,0.453473607836024,1.4899999999999998,47.52475247524699
50,50.0,23.94447272202205,0.38770397405070867,2.0881645873126424,23.560404401353008,45.3344128259795,0.8189587012742194,1.1029149134881222,10.071346020265114,33.33333333333333,0.4474272930648695,1.5000000000000002,48.514851485148
51,51.0,24.329196177983015,0.384723455960966,2.096246815016151,24.03864415772898,46.149838658662354,0.8154258326828554,1.1050959544454932,10.289014773282435,33.7748344370861,0.4415011037527705,1.5099999999999998,49.50495049504895
52,52.0,24.710973382031277,0.3817772040482623,2.104328275381175,24.51683850932507,46.96172793215666,0.8118892734943088,1.1072846398480458,10.507446444962309,34.21052631578947,0.43569187870337345,1.52,50.49504950494996
53,53.0,25.08983804718692,0.37886466515564265,2.112409011980146,24.99499003439938,47.7700764201318,0.8083484879751381,1.1094811641888884,10.726660445794135,34.64052287581699,0.4299965600275186,1.53,51.485148514850955
54,54.0,25.465823345093586,0.37598529790666646,2.1204890675723624,25.473101263095433,48.574879352726356,0.8048029325945549,1.111685725617127,10.946676551137324,35.06493506493507,0.42441218911807965,1.5399999999999998,52.47524752475192
55,55.0,25.838961917481587,0.37313857238800097,2.128568484122779,25.951174678554146,49.37613140813382,0.8012520554074669,1.1138985260991863,11.167514917321197,35.48387096774192,0.4189359028068509,1.5500000000000007,53.465346534653
56,56.0,26.209285887326114,0.3703239698445273,2.136647302820243,26.429212717992634,50.17382670353372,0.7976952953998975,1.116119771587124,11.389196098442866,35.89743589743589,0.41356492969396896,1.5600000000000003,54.455445544553946
57,57.0,26.576826869712438,0.3675409823863234,2.144725564095032,26.907217773742232,50.96795878535206,0.7941320818183399,1.1183496721940829,11.611741063877323,36.30573248407644,0.4082965866405459,1.5699999999999998,55.44554455445487
58,58.0,26.941615982413307,0.3647891127008691,2.1528033076360633,27.385192194266605,51.758520618809456,0.7905618334573958,1.1205884423775887,11.83517121657076,36.708860759493675,0.40312827541723806,1.5799999999999998,56.435643564355864
59,59.0,27.303683856190034,0.3620678737767271,2.1608805724075975,27.863138285150168,52.54550457672932,0.7869839579198654,1.1228363011310611,12.059508412153374,37.10691823899371,0.39805747950003223,1.59,57.42574257425688
60,60.0,27.663060644826935,0.3593767886369008,2.168957396665367,28.341058310052514,53.32890242756847,0.783397850839151,1.1250934721840982,12.284774978927771,37.5,0.3930817610062931,1.6,58.41584158415787
61,61.0,28.01977603490469,0.3567153900777562,2.177033817972396,28.818954491644423,54.108705322626946,0.7798028950584737,1.1273601842121934,12.510993738799003,37.88819875776397,0.3881987577639734,1.61,59.40594059405886
62,62.0,28.373859255324298,0.35408322041960716,2.185109873214227,29.29682901250896,54.88490378239826,0.7761984597713152,1.1296366710564147,12.738188029198415,38.27160493827161,0.38340618050763453,1.6199999999999999,60.39603960395983
63,63.0,28.725339086584896,0.35147983126059756,2.1931855986139364,29.774684016029806,55.657487682013866,0.7725838996156043,1.1319231719537157,12.96638172606892,38.65030674846626,0.37870181019464866,1.6300000000000001,61.38613861386082
64,64.0,29.074243869829168,0.3489047832442722,2.201261029746465,30.252521607239323,56.426446235726935,0.7689585537130696,1.1342199317786879,13.19559926799192,39.02439024390244,0.3740834954361816,1.6400000000000001,62.37623762376181
65,65.0,29.42060151565667,0.34635764582750284,2.2093362015528184,30.73034385365887,57.19176798038648,0.7653217446595448,1.1365272012974192,13.425865681522486,39.3939393939394,0.3695491500369599,1.65,63.366336633662776
66,66.0,29.764439512718013,0.34383799706134255,2.21741114835369,31.208152786104716,57.953440757836894,0.7616727774504142,1.138845237434414,13.65720660782812,39.75903614457831,0.3650967506389122,1.6600000000000001,64.3564356435638
67,67.0,30.10578493609195,0.34134542337393725,2.225485903862878,31.685950399482188,58.71145169618586,0.758010938348967,1.1411743035533322,13.88964833070656,40.119760479041915,0.36072433446360463,1.6700000000000002,65.34653465346479
68,68.0,30.44466445545648,0.33887951936452865,2.2335605012001576,32.163738653547135,59.46578718986341,0.7543354936775515,1.1435146697526832,14.123217806096267,40.47619047619048,0.3564299971485667,1.6799999999999997,66.33663366336573
69,69.0,30.781104343055112,0.3364398875986332,2.241634972904015,32.64151947365954,60.21643287840201,0.7506456885385973,1.145866613177421,14.357942693173587,40.828402366863905,0.3522118906734235,1.69,67.32673267326672
70,70.0,31.115130481469528,0.33402613841441564,2.2497093509438497,33.11929475150548,60.963373623854864,0.7469407454528536,1.1482304183476013,14.593851387153013,41.1764705882353,0.34806822137139193,1.7,68.3168316831677
71,71.0,31.446768371199735,0.3316378897302066,2.257783666732025,33.597066345810276,61.70659348676057,0.7432198629057041,1.1506063775054018,14.830973053919827,41.52046783625731,0.3439972480220135,1.71,69.30693069306871
72,72.0,31.776043138061517,0.3292747668617828,2.265857951135458,34.074836083024174,62.44607570055103,0.7394822137904598,1.1529947909819522,15.06933766663996,41.860465116279066,0.33999728002175544,1.7200000000000002,70.29702970296971
73,73.0,32.102979540403,0.3269364023414809,2.27393223448703,34.55260575799759,63.18180264432175,0.7357269437707217,1.1553959675849899,15.308976044448098,42.19653179190751,0.3360666756284445,1.7300000000000002,71.28712871287071
74,74.0,32.427601976148715,0.3246224357457166,2.2820065465965933,35.030377134632374,63.91375581381281,0.7319531694910637,1.1578102250096118,15.549919893441055,42.5287356321839,0.33220384027639227,1.7400000000000002,72.2772277227717
75,75.0,32.74993448967335,0.32233251352463554,2.2900809167617986,35.508151946522524,64.6419157904996,0.7281599766867828,1.1602378902733994,15.792201850103194,42.85714285714286,0.32840722495895847,1.7499999999999998,73.26732673267264
76,76.0,33.07000077851339,0.32006628884003874,2.2981553737785085,35.98593189757035,65.36626220864909,0.7243464181494943,1.1626793001779423,16.03585552736679,43.18181818181819,0.3246753246753258,1.7599999999999998,74.25742574257362
77,77.0,33.387824199916714,0.3178234214033253,2.3062299459511375,36.463718662598254,66.08677372018595,0.7205115115368557,1.1651348017989362,16.280915563524022,43.502824858757066,0.32100667693887885,1.7699999999999998,75.2475247524746
78,78.0,33.703427777239995,0.31560357732328015,2.3143046611025597,36.941513887935095,66.80342795720775,0.7166542370217996,1.1676047530070528,16.52741767420991,43.82022471910113,0.31739986034406087,1.7799999999999998,76.23762376237559
79,79.0,34.016834206195455,0.3134064289554601,2.3223795465837855,37.419319191988706,67.51620149196584,0.7127735347580995,1.170089523022125,16.77539870771032,44.13407821229051,0.3138534931893844,1.7899999999999996,77.22772277227656
80,80.0,34.32806586094966,0.3112316547542022,2.330454629283529,37.897136165811986,68.22506979411227,0.7088683021464277,1.1725894930034046,17.024896703869796,44.44444444444445,0.3103662321539389,1.7999999999999998,78.21782178217758
81,81.0,34.637144800082325,0.30907893913266804,2.338529935637405,38.37496637364721,68.93000718499306,0.7049373908807866,1.1751050566789254,17.275950956902374,44.75138121546961,0.30693677102515693,1.8100000000000003,79.20792079207861
82,82.0,34.94409277240719,0.30694797232486337,2.3466054916368995,38.85281135345669,69.63098678874427,0.7009796037512075,1.1776366210173423,17.528602082441314,45.05494505494506,0.3035638394754514,1.8199999999999998,80.19801980197954
83,83.0,35.248931222657276,0.30483845025008804,2.354681322838218,39.33067261744652,70.32798047992712,0.696993691182854,1.1801846069458757,17.782892089190216,45.3551912568306,0.3002462018855425,1.83,81.18811881188054
84,84.0,35.55168129704143,0.30275007438415713,2.3627574543708114,39.80855165257084,71.02095882740309,0.6929783474759716,1.1827494501185052,18.038864455589156,45.65217391304348,0.2969826562128759,1.84,82.17821782178154
85,85.0,35.85236384867284,0.3006825516314038,2.370833910945777,40.286449921029146,71.70989103412211,0.6889322067190164,1.1853316017389286,18.296564211946166,45.94594594594595,0.2937720329024742,1.8499999999999999,83.1683168316825
86,86.0,36.150999442875595,0.2986355942027572,2.3789107168639654,40.76436886074595,72.39474487246426,0.6848538383421499,1.1879315294432453,18.556038028529564,46.236559139784944,0.2906131938389933,1.86,84.15841584158352
87,87.0,36.44760836237008,0.29660891949448853,2.386987896023986,41.24230988584434,73.07548661472671,0.6807417422624553,1.190549718248022,18.817334310185174,46.524064171122994,0.28750503133804983,1.87,85.14851485148452
88,88.0,36.74221061234262,0.2946022499725345,2.3950654719299505,41.72027438710428,73.75208095830986,0.6765943435831474,1.1931866715699062,19.080503298094165,46.808510638297875,0.284446467174881,1.88,86.13861386138548
89,89.0,37.03482592540127,0.2926153130586542,2.403143467699064,42.19826373241189,74.42449094510197,0.6724099867921041,1.1958429123237058,19.34559717936186,47.08994708994709,0.2814364516492134,1.8900000000000001,87.12871287128647
90,90.0,37.325473766421176,0.29064784101990426,2.4112219060690396,42.67627926719797,75.09267787449652,0.668186929394551,1.19851898410679,19.612670205221463,47.368421052631575,0.27847396268448676,1.9000000000000001,88.11881188118747
91,91.0,37.614173337283404,0.28869957086222797,2.4193008094052737,43.15432231486269,75.75660120942224,0.6639233349257267,1.2012154524783756,19.88177881870716,47.64397905759162,0.2755580049600468,1.9100000000000001,89.10891089108846
92,92.0,37.90094358150713,0.28677024422372455,2.427380199707989,43.63239417719835,76.41621847467569,0.6596172652534449,1.2039329063435502,20.152981792780444,47.91666666666667,0.2726876090750494,1.9199999999999997,90.0990099009894
93,93.0,38.18580318878298,0.28485960727584825,2.435460098619023,44.110496134790786,77.07148514676139,0.6552666720857019,1.2066719594530604,20.42634038000932,48.18652849740932,0.2698618307426486,1.9300000000000002,91.08910891089043
94,94.0,38.46877059940433,0.2829674106213531,2.443540527428645,44.58862944742308,77.72235453434946,0.6508693875880738,1.2094332520311981,20.7019184750322,48.45360824742268,0.2670797500133588,1.9400000000000002,92.07920792079143
95,95.0,38.74986400860432,0.2810934091999897,2.4516215070820757,45.0667953544611,78.36877764833234,0.6464231139828769,1.212217452545932,20.979782791217616,48.71794871794872,0.2643404705260437,1.9499999999999997,93.06930693069235
96,96.0,39.02910137079884,0.27923736219452167,2.459703058185864,45.54499507523089,79.01070306033427,0.6419254120019247,1.2150252596371955,21.260003053108157,48.97959183673469,0.2616431187859689,1.9600000000000002,94.0594059405934
97,97.0,39.30650040373345,0.27739903293461055,2.4677852010144012,46.023229809404185,79.64807674835686,0.637373688022592,1.217857404221642,21.542652206475843,49.23857868020304,0.25898684346834955,1.9700000000000002,95.04950495049438
98,98.0,39.58207859255041,0.27557818881695795,2.4758679555157115,46.50150073734096,3.44,-76.20807674835686,28.488372093023255,2743.150839522126,49.494949494949495,0.25637081474645385,1.98,96.03960396039535
99,99.0,39.85585319376046,0.27377460121005015,2.483951341317634,46.979809020455306,3.44,0.0,28.77906976744186,2772.1625827825555,49.74874371859296,0.2537942236434674,1.9900000000000002,97.02970297029636
